Gene,GeneID,alphaTC,3T3,MDCT,AML12,B16F10,BW51473,C8D1A,EML6,LL2,N1E115,NE_4C,J774A,EML
S1pr3,ENSMUSG00000067586.4,0,66.4673,0.102549,0,0.1237,0,0,13.116,1.07041,0.031384,0.351835,0,13.116
S1pr4,ENSMUSG00000044199.6,0.192367,0.046937,0.139316,0.027947,0.061034,0.585778,0.03136,3.39729,0,0.182075,0.097655,0,3.39729
S1pr5,ENSMUSG00000045087.8,0.030832,0,0.226375,0.187836,0,0,0.02956,0,0,0.08659,0.28227,0,0
Saa1,ENSMUSG00000074115.5,0,0,0,0,0,0.29082,0,0,0,0.303219,0.501909,0,0
Saa3,ENSMUSG00000040026.8,1.3095,13.0795,56.3694,13.3641,2.85744,0.888312,1.5119,0.391174,2.91618,1.20584,0.744324,1.62618,0.391174
Saa4,ENSMUSG00000040017.8,0,0,0,0.032175,0,0.033396,0,0,0,0,0,0,0
Saal1,ENSMUSG00000006763.14,6.67249,3.3985,10.6788,7.2928,6.55486,12.0569,8.96482,8.54101,7.1288,4.54261,7.67167,3.48596,8.54101
Sac3d1,ENSMUSG00000024790.8,12.9078,12.183,23.3155,26.3178,5.83057,9.63282,8.95788,16.0294,14.3362,6.78103,5.94491,7.47147,16.0294
Sacm1l,ENSMUSG00000025240.10,75.0324,34.1594,34.8435,67.6494,38.3971,44.6417,50.9372,38.8356,26.1615,56.4753,19.989,29.0812,38.8356
Sacs,ENSMUSG00000048279.19,5.18197,1.11359,4.34581,3.57965,1.61201,5.63862,4.38704,13.0797,3.53137,4.67091,2.08117,2.74161,13.0797
Sae1,ENSMUSG00000052833.9,208.372,96.907,224.935,192.693,103.148,148.877,162.754,280.672,136.284,100.532,235.06,159.239,280.672
Safb,ENSMUSG00000071054.12,91.149,42.3461,77.8417,37.0668,28.6776,56.2682,37.3585,77.2141,50.1956,24.6357,37.9584,32.1186,77.2141
Safb2,ENSMUSG00000042625.16,33.0788,17.7233,21.7601,16.6518,18.7009,18.9975,14.872,43.031,17.6417,9.71577,12.816,18.7074,43.031
Sag,ENSMUSG00000056055.13,0.927329,0.250297,0.647816,0.087476,0.54642,0.584903,0.296568,0.181237,0.265776,0.142466,1.07758,1.32303,0.181237
Sall1,ENSMUSG00000031665.7,2.70228,0,9.61102,0.048685,0,0,4.31781,0,0,0,36.2176,0,0
Sall2,ENSMUSG00000049532.11,5.927,5.30646,14.4997,0.901663,7.65192,0.069819,11.52,0,3.30351,3.1404,39.5554,0.301759,0
Sall3,ENSMUSG00000024565.10,0,0,0.02548,0.795371,0.04391,2.29047,3.21414,0.020232,0,5.43134,1.77941,0,0.020232
Sall4,ENSMUSG00000027547.17,0.102809,0,0,0,0.896741,0,0,0,0,0,28.1156,0,0
Samd1,ENSMUSG00000079003.3,45.7169,30.1706,49.072,19.8906,7.55515,17.3625,11.5489,79.2686,29.9722,15.5479,22.4722,16.1969,79.2686
Samd10,ENSMUSG00000038605.11,7.35452,0,11.5829,0,3.06215,2.65289,1.94748,7.88567,0,1.95868,1.94009,4.09996,7.88567
Samd11,ENSMUSG00000096351.2,0.11972,0,0,0.050771,1.41669,19.42,0,0.124463,0.067128,5.21066,1.55006,6.39323,0.124463
Samd12,ENSMUSG00000058656.13,0.060734,0.4023,1.27797,0.056189,6.65611,0,0.5195,0,0.08,0.008098,3.78322,0,0
Samd14,ENSMUSG00000047181.12,19.2681,10.9445,43.4533,6.24996,10.8536,0.043983,8.22661,2.27499,4.92924,8.07504,2.32474,0.050705,2.27499
Samd15,ENSMUSG00000090812.8,1.74081,0,0.188844,0,0.289962,0.512708,0.110991,0.830923,0.066882,0.06551,0.076759,0.155366,0.830923
Samd3,ENSMUSG00000051354.14,0,0,0,0,0.096302,0,0,0,0,0,0,0,0
Samd4,ENSMUSG00000021838.17,0.031615,12.2705,11.6897,13.7538,5.10462,0.048255,22.8148,0,18.6013,21.0043,27.4378,1.0521,0
Samd4b,ENSMUSG00000109336.1,30.0999,57.0903,42.1917,27.1242,29.5174,9.9673,25.237,17.2453,22.8569,17.6353,26.8601,34.4941,17.2453
Samd5,ENSMUSG00000060487.7,3.51652,3.0811,0.367237,1.11961,3.10987,0,2.27563,0.012314,1.0784,46.6236,0.129048,0.012013,0.012314
Samd7,ENSMUSG00000051860.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Samd8,ENSMUSG00000021770.11,9.46619,15.1025,19.5286,9.86086,14.8349,4.99961,19.1467,2.92588,5.54004,22.9119,8.96958,13.0553,2.92588
Samd9l,ENSMUSG00000047735.14,0.083738,26.3864,11.1883,22.6151,14.0743,36.7184,3.45269,67.5421,2.98221,0,0.083117,7.9909,67.5421
Samhd1,ENSMUSG00000027639.16,44.7485,55.9287,89.1469,17.0239,16.8781,22.6536,17.7675,52.4416,27.4688,20.9163,41.2969,68.3542,52.4416
Samm50,ENSMUSG00000022437.7,50.9969,31.0791,42.7111,37.98,36.52,68.542,26.5818,42.1509,30.7494,43.804,40.7231,34.2756,42.1509
Samsn1,ENSMUSG00000022876.18,0.166872,0,0.118423,0,0.088134,48.287,0.129138,100.372,0.040278,0.313098,0,26.7443,100.372
Samt1,ENSMUSG00000094802.7,0,0.03146,0.263413,0,0,0,0.253213,0,0,0,0.087605,0,0
Samt2,ENSMUSG00000072888.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Samt2b,ENSMUSG00000059663.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Samt3,ENSMUSG00000035454.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Samt4,ENSMUSG00000025051.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sap130,ENSMUSG00000024260.14,26.8137,24.5006,22.9809,22.0536,18.9512,44.4913,21.9376,27.8667,28.3644,15.4592,42.9657,20.0905,27.8667
Sap18,ENSMUSG00000021963.17,73.752,94.8099,69.6889,105.164,78.3739,137.495,109.313,100.528,39.0226,57.8419,128.491,70.2525,100.528
Sap25,ENSMUSG00000079165.10,6.42532,2.66754,7.47186,2.68964,4.59125,12.1204,1.04889,14.2384,0.377104,0,4.23556,7.35606,14.2384
Sap30,ENSMUSG00000031609.3,41.4981,11.5648,17.0276,27.3989,18.9632,51.9739,35.0394,53.3125,10.1364,40.0317,36.9142,89.7874,53.3125
Sap30bp,ENSMUSG00000020755.9,21.1073,19.6872,30.5148,22.8398,25.3803,9.75865,17.9099,23.5423,18.4047,15.6187,20.7149,10.8716,23.5423
Sap30l,ENSMUSG00000020519.5,22.0689,32.6563,29.5156,17.4139,15.3503,21.5978,13.8236,18.1396,26.8678,33.4122,30.5913,20.6203,18.1396
Sapcd1,ENSMUSG00000036185.9,0.138317,0,0.841222,0,0,3.72954,7.86035,3.79744,0.278004,0.506882,5.33507,0.985633,3.79744
Sapcd2,ENSMUSG00000026955.13,16.6549,1.73385,8.65279,8.93758,1.07421,5.02733,12.8383,32.4814,7.84951,3.00351,5.17325,4.13623,32.4814
Sar1a,ENSMUSG00000020088.10,140.439,155.268,137.42,66.7705,68.8975,54.6705,92.2152,70.7412,107.381,72.0509,60.3973,51.617,70.7412
Sar1b,ENSMUSG00000020386.5,44.7968,68.2758,82.8115,98.3915,107.472,66.3717,69.4415,61.544,53.985,126.805,56.0366,70.7566,61.544
Saraf,ENSMUSG00000031532.7,139.684,240.637,151.636,44.5131,130.658,123.673,102.464,87.3851,59.6152,198.78,82.0273,67.8962,87.3851
Sardh,ENSMUSG00000009614.16,1.16568,22.177,12.5299,7.73914,27.0711,0.02954,16.7337,0,0.943561,25.5404,0,0,0
Sarm1,ENSMUSG00000050132.13,6.65804,1.80393,1.0395,0,0.393806,0.062235,0.029341,0,0.375299,8.07078,0.164947,0.770622,0
Sarnp,ENSMUSG00000078427.3,139.712,117.8,268.378,143.993,140.338,321.948,198.073,241.43,158.535,178.233,157.958,92.6295,241.43
Sars,ENSMUSG00000068739.13,172.073,394.148,551.896,214.018,513.153,618.019,520.805,197.891,262.322,545.273,471.486,555.15,197.891
Sars2,ENSMUSG00000070699.5,17.1851,6.03645,13.6044,10.9521,4.71961,15.2896,4.24275,13.3108,7.04669,5.70584,6.35768,7.53496,13.3108
Sart1,ENSMUSG00000039148.5,20.8567,21.0537,47.518,36.9936,18.395,16.2998,25.9247,34.6547,30.4063,7.41649,24.1504,18.4975,34.6547
Sart3,ENSMUSG00000018974.7,26.9903,12.8598,36.713,14.1505,10.5385,16.3925,13.7486,29.2103,15.2661,10.7869,37.5962,8.7009,29.2103
Sash1,ENSMUSG00000015305.6,0.558112,7.74733,13.8675,2.81237,29.3285,0,15.4515,0.081719,9.01757,6.41233,15.6939,27.2651,0.081719
Sash3,ENSMUSG00000031101.6,0,0.030963,0,0,0,135.356,0,181.415,0,0,0,0.93077,181.415
Sass6,ENSMUSG00000027959.14,9.04258,1.42161,9.75173,5.3255,4.30149,4.36847,6.54411,15.8983,2.18116,1.2006,6.31282,8.06736,15.8983
Sat1,ENSMUSG00000025283.15,43.8705,188.406,66.509,168.972,48.0246,248.804,132.848,38.4739,193.336,68.2074,43.668,95.0166,38.4739
Sat2,ENSMUSG00000069835.10,3.35302,7.81438,11.5616,4.94757,32.1015,0,7.22869,0,6.40854,2.67638,4.94273,11.4841,0
Satb1,ENSMUSG00000023927.15,18.2142,0,0,0,0,0.220049,14.3564,12.789,0,28.3965,32.1858,0,12.789
Satb2,ENSMUSG00000038331.15,12.2873,3.63616,8.71572,1.95016,1.48963,0,1.76579,0.018088,6.55938,2.5479,0.477113,3.42798,0.018088
Satl1,ENSMUSG00000025527.9,0,0,0,0,0,0,0,0,0,0,0,0,0
Sav1,ENSMUSG00000021067.8,27.3608,51.6507,70.2659,83.5193,44.0906,24.8561,46.8507,31.7802,100.667,21.6789,22.5736,43.6586,31.7802
Saxo1,ENSMUSG00000028492.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Saxo2,ENSMUSG00000038570.15,4.74579,3.23275,2.46762,0.307598,4.30003,0.828348,1.51831,2.51286,2.36837,2.84056,1.39984,1.22721,2.51286
Saysd1,ENSMUSG00000045107.5,4.86161,3.04415,4.63693,7.73848,5.99142,10.2896,1.46866,2.03108,7.33109,1.66247,3.6793,2.50155,2.03108
Sbds,ENSMUSG00000025337.10,50.1888,62.7391,93.4511,62.5468,55.8448,90.1398,56.4876,46.8033,58.993,72.0657,33.6239,34.1635,46.8033
Sbf1,ENSMUSG00000036529.17,27.5735,35.8344,34.9786,24.664,19.9024,34.3162,29.2759,32.8996,32.7189,28.0658,20.9597,26.1733,32.8996
Sbf2,ENSMUSG00000038371.15,24.7538,17.8962,18.254,28.1771,27.4953,11.4821,37.1167,0,17.5539,27.1607,36.1727,32.9813,0
Sbk1,ENSMUSG00000042978.11,19.5808,3.51168,11.439,9.43343,3.80545,0.940232,4.04685,9.51169,3.18878,7.93968,13.828,3.72375,9.51169
Sbk2,ENSMUSG00000030433.15,0.139013,0.159341,0.127611,0,1.12574,0.031081,0.91206,0.0411,0.070657,1.70145,0.481888,1.2268,0.0411
Sbk3,ENSMUSG00000085272.7,0,0.338689,0.088474,0,0.539504,0.107982,0.587557,0,0.115295,0.180578,1.36996,0.188431,0
Sbno1,ENSMUSG00000038095.15,23.2488,14.3191,34.7278,15.2182,20.2022,18.1515,17.6652,19.0157,12.6602,11.609,26.0861,11.8464,19.0157
Sbno2,ENSMUSG00000035673.10,3.10212,13.8795,33.2647,14.4179,5.10452,4.0754,19.0867,15.6788,5.8507,7.89368,3.98839,14.6331,15.6788
Sbp,ENSMUSG00000024128.13,0,0,0,0,0,0,0,0,0,0,0,0,0
Sbpl,ENSMUSG00000024125.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sbsn,ENSMUSG00000046056.15,3.13203,9.99824,11.4954,1.16364,6.57046,6.35389,3.80913,0.564642,4.95512,6.26233,3.49132,2.69892,0.564642
Sbspon,ENSMUSG00000032719.4,0,0,0,0,0,0,0,0,0,0,0.083144,0,0
Sc5d,ENSMUSG00000032018.14,24.2007,66.3655,22.136,58.8011,28.6073,30.9603,37.5071,44.0778,60.0224,20.465,15.5019,43.325,44.0778
Scaf1,ENSMUSG00000038406.17,32.9024,29.7629,33.9306,28.5369,28.0474,15.5806,29.0426,26.9029,24.381,20.2563,19.8291,21.3423,26.9029
Scaf11,ENSMUSG00000033228.8,14.6914,23.1438,37.1463,17.9433,18.0771,17.1588,13.2369,12.7855,15.7932,10.2743,14.878,10.7606,12.7855
Scaf4,ENSMUSG00000022983.16,23.1208,10.1261,18.2202,11.5874,19.4611,23.5481,14.9028,26.4055,17.05,17.4164,32.5553,16.8746,26.4055
Scaf8,ENSMUSG00000046201.9,33.4906,27.5432,37.0283,23.1995,25.374,30.6368,25.1473,32.2675,26.6697,27.9738,22.7994,20.8722,32.2675
Scai,ENSMUSG00000035236.17,3.7098,1.84933,4.9678,0.920261,1.91405,1.41312,1.74248,1.6768,2.26792,6.42514,3.39781,1.38976,1.6768
Scamp1,ENSMUSG00000021687.14,29.6443,38.0141,28.2681,15.1356,42.9045,0,60.7641,19.0474,9.20166,49.5499,38.9004,13.358,19.0474
Scamp2,ENSMUSG00000040188.10,11.8984,47.5023,50.3016,33.1222,52.3712,17.9363,24.2651,44.5648,22.3385,12.623,28.8649,83.8777,44.5648
Scamp3,ENSMUSG00000028049.15,50.2786,95.2541,116.555,58.6325,65.4356,98.8098,89.271,133.217,55.8003,74.2661,190.093,65.584,133.217
Scamp4,ENSMUSG00000113949.1,42.8897,53.1131,83.6458,61.8551,46.7497,78.3001,46.3469,33.5125,59.5465,23.439,17.1583,27.211,33.5125
Scamp5,ENSMUSG00000040722.7,17.8537,10.091,13.7636,1.93343,36.8252,0.042063,8.39519,1.09418,4.07148,28.6815,16.8481,27.3474,1.09418
Scand1,ENSMUSG00000046229.10,3.85894,11.2381,8.75948,3.34332,5.5375,2.1168,2.25217,2.0836,2.76091,2.30648,3.67485,13.4061,2.0836
Scap,ENSMUSG00000032485.14,41.2811,51.7798,22.3428,26.5604,28.538,26.1568,18.5367,15.2676,36.5324,24.8239,14.4208,14.5173,15.2676
Scaper,ENSMUSG00000034007.10,4.48815,4.14301,6.70332,4.93944,9.04231,6.49138,9.31358,3.69736,4.4382,5.11895,19.6846,6.55114,3.69736
Scara3,ENSMUSG00000034463.4,0,31.629,0.025667,0.565364,0,0,0,0,86.6972,0.058989,0.314119,0,0
Scara5,ENSMUSG00000022032.14,0,186.414,0.689602,0,0.024523,0,3.99584,0,38.5032,23.7805,0.510303,0,0
Scarb1,ENSMUSG00000037936.15,28.312,30.6825,83.6041,16.9446,41.219,66.599,15.9032,31.8627,31.7706,85.6697,52.8912,61.3857,31.8627
Scarb2,ENSMUSG00000029426.8,32.7625,47.5467,51.6305,37.3142,27.2854,50.8487,78.8563,20.4473,27.3413,85.2309,36.396,46.5929,20.4473
Scarf1,ENSMUSG00000038188.17,0.058801,0.117695,0.77826,0.320762,1.953,0.285507,0,0.301165,0.028085,0.027486,0.296451,0.261594,0.301165
Scarf2,ENSMUSG00000012017.4,0.022919,56.1116,14.8439,6.45861,19.9762,0.688832,0,0,24.6719,12.238,0.30736,4.58121,0
Sccpdh,ENSMUSG00000038936.13,58.8212,24.1858,48.6878,9.44941,43.3287,7.05156,28.4218,36.5999,45.8263,80.9208,18.3722,22.2955,36.5999
Scd1,ENSMUSG00000037071.3,78.1087,117.075,69.1699,94.0041,33.3733,6.16794,0.044616,2.41817,114.716,2.41308,41.6461,5.35662,2.41817
Scd2,ENSMUSG00000025203.6,470.349,485.51,300.671,644.183,364.937,226.097,542.288,645.316,399.009,291.829,187.854,508.601,645.316
Scd3,ENSMUSG00000025202.8,0.755086,0.286088,0.279518,0.075844,0.185467,0.473489,0.426187,1.29691,0.232288,2.87213,0.462821,0.631999,1.29691
Scd4,ENSMUSG00000050195.8,2.12137,2.31823,1.78159,0.442535,0.778789,0.205318,0.160019,1.17393,0.810826,0.558303,2.25721,2.7102,1.17393
Scel,ENSMUSG00000022123.9,0.050287,0.068838,29.1202,8.87315,0.952993,0.028492,0.459963,0.036681,0,0.538781,0,0.141758,0.036681
Scfd1,ENSMUSG00000020952.10,54.4044,45.0928,48.0683,29.1664,38.6412,49.2638,49.4351,41.0802,62.8236,35.6195,25.6448,42.3867,41.0802
Scfd2,ENSMUSG00000062110.14,11.8335,7.73944,5.29701,4.35379,7.61332,11.7042,3.17542,8.20934,3.29131,6.95449,1.17,2.83006,8.20934
Scg2,ENSMUSG00000050711.7,1656.49,0.360247,0,0,0,0,70.7426,0,0.049225,646.372,0.410909,0.055553,0
Scg3,ENSMUSG00000032181.7,127.107,0,0,0,0,0,0.062417,0,0,93.6081,1.03688,0,0
Scg5,ENSMUSG00000023236.7,392.991,0.297032,0,0,0,0,0.331212,0,0.13197,133.016,19.0357,0,0
Scgb1a1,ENSMUSG00000024653.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb1b10,ENSMUSG00000099581.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb1b27,ENSMUSG00000066583.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb1b3,ENSMUSG00000095257.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb1b30,ENSMUSG00000078752.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb1c1,ENSMUSG00000038801.6,0,0,0,0,0,0,0,0.844017,0,0,0,0,0.844017
Scgb2a2,ENSMUSG00000096872.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b11,ENSMUSG00000099729.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b12,ENSMUSG00000097982.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b2,ENSMUSG00000036521.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b24,ENSMUSG00000046438.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b26,ENSMUSG00000066586.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b27,ENSMUSG00000066584.10,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb2b3,ENSMUSG00000078754.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgb3a1,ENSMUSG00000064057.12,0,0,0,0.37795,0,0,0,0,0,0,0,0,0
Scgb3a2,ENSMUSG00000038791.14,0,0,0,0,0,0,0,0,0,0,0,0,0
Scgn,ENSMUSG00000021337.8,73.5007,0.249389,0,0,0.502363,0,0,0,0,0,0,0,0
Schip1,ENSMUSG00000027777.15,17.251,18.9522,26.6654,18.1787,8.70421,0,48.8255,0.43479,5.16076,76.4498,40.016,3.68591,0.43479
Scimp,ENSMUSG00000057135.12,0,0,0,0,0.166458,0,0,4.71156,0,0.297861,0,1.93169,4.71156
Scin,ENSMUSG00000002565.16,0.028928,0,1.6489,0.030419,0,0,0,254.386,0.055348,0.081234,0.028763,0,254.386
Sclt1,ENSMUSG00000059834.12,6.00066,3.00382,6.41169,1.43819,1.91439,3.27995,3.27167,5.84422,2.76478,2.34928,1.61545,1.89888,5.84422
Scly,ENSMUSG00000026307.12,98.4226,9.66877,39.6865,48.2165,206.472,13.2719,37.5961,29.0137,8.13302,11.3703,27.0997,47.7811,29.0137
Scmh1,ENSMUSG00000000085.16,21.425,16.9868,20.6177,3.59135,15.414,65.3782,26.9426,13.3551,2.62382,2.26837,14.751,14.0205,13.3551
Scml2,ENSMUSG00000000037.17,1.21982,0.296792,0.037668,0,2.5822,0.027511,0,0,0.72335,3.85579,1.09542,0,0
Scml4,ENSMUSG00000044770.14,0.772805,0.455445,0.176231,0.040461,0.368425,0.676086,0.073669,0.52052,0.299461,3.45965,0.198984,0.039946,0.52052
Scn10a,ENSMUSG00000034533.10,0.037877,0,0,0,0,0,0.011049,0,0.012055,0,0,0,0
Scn11a,ENSMUSG00000034115.10,0,0.013736,0,0,0.013383,0,0,13.476,0.024279,0,0,0.02818,13.476
Scn1a,ENSMUSG00000064329.13,0.054693,0,0.072291,0,0.615349,0,0,0,0.095486,1.76335,1.02537,0,0
Scn1b,ENSMUSG00000019194.15,5.7155,7.06112,3.57777,0.139396,17.9893,0.048204,4.97584,0,4.71467,5.20888,2.70002,0.754911,0
Scn2a,ENSMUSG00000075318.13,0.452859,1.23412,0.268534,0.158706,0.683002,0.172279,0.050368,0,0.303519,7.00138,1.08493,0,0
Scn2b,ENSMUSG00000070304.12,0.150487,0.033603,0.06979,0.024409,0,3.29849,0.018289,0.021627,0,0.019411,4.17787,0.15068,0.021627
Scn3a,ENSMUSG00000057182.15,1.1649,0.018928,0.012575,0,0.063719,0,0.122623,0.011874,0.0592,4.54451,1.2618,0,0.011874
Scn3b,ENSMUSG00000049281.16,0.134607,0,0,0.032169,0.078704,0,0,0,0.041482,31.163,0.498561,0,0
Scn4a,ENSMUSG00000001027.7,0.022415,0,0,0.009649,0.011799,0.040122,0.042896,0.012736,0.218316,0.249073,0,0,0.012736
Scn4b,ENSMUSG00000046480.6,0,0,0,0,0,4.74086,0.014323,0,0,0,0.178367,0,0
Scn5a,ENSMUSG00000032511.17,0,0,2.8548,0,0,0,10.6501,0.859633,0,0,1.9012,0,0.859633
Scn7a,ENSMUSG00000034810.7,0,0.010865,0.036841,0.008654,0.010581,0,0.115633,0,0.211266,0,0.129725,0,0
Scn8a,ENSMUSG00000023033.14,7.59016,0,0.50031,0.331644,10.3685,0.519336,6.12454,0,0.372958,8.55776,6.45807,0.050591,0
Scn9a,ENSMUSG00000075316.11,2.69444,0,0,0.104505,0,0.045597,0.00715,0,1.15702,4.6566,0.719256,0,0
Scnm1,ENSMUSG00000092607.9,27.0457,31.0128,48.1575,15.0207,68.6933,66.3926,28.4032,39.0636,33.8646,36.8002,32.6795,29.1667,39.0636
Scnn1a,ENSMUSG00000030340.16,1.71944,0.890377,1.71658,0.850257,0.890062,0.138244,0.623828,0,0.684371,1.02187,4.83549,0.456253,0
Scnn1b,ENSMUSG00000030873.9,0,0,0,0,0,0,0,0,0,0,0,0,0
Scnn1g,ENSMUSG00000000216.8,0,0,0,0,0,0,0,0,0,0.07511,0,0,0
Sco1,ENSMUSG00000069844.12,7.30996,10.9494,14.3594,7.42154,16.7212,11.8915,6.81845,10.5393,7.78059,9.00833,15.2798,6.35346,10.5393
Sco2,ENSMUSG00000091780.3,24.3148,26.1417,26.6681,41.3099,21.5468,30.407,8.73114,20.4397,18.0837,18.974,11.5279,10.9446,20.4397
Scoc,ENSMUSG00000063253.11,208.829,120.645,141.951,63.1887,141.561,54.6046,125.388,33.3606,71.6393,85.6201,39.4985,48.9133,33.3606
Scp2,ENSMUSG00000028603.15,115.708,162.527,109.667,142.326,178.928,220.132,118.535,191.487,81.111,42.3538,44.6584,139.854,191.487
Scp2d1,ENSMUSG00000027431.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Scpep1,ENSMUSG00000000278.10,140.372,512.798,427.632,171.784,426.287,61.821,377.114,0.979262,225.781,130.763,219.109,367.709,0.979262
Scrg1,ENSMUSG00000031610.3,0,0.14377,0,0,3.07808,0.722242,2.24436,0,0,0,0,0.149127,0
Scrib,ENSMUSG00000022568.17,30.9357,30.8784,54.2611,22.4925,19.9592,17.697,18.9735,33.7069,24.4915,34.8334,33.6858,22.1849,33.7069
Scrn1,ENSMUSG00000019124.10,47.482,1.11809,10.2836,0.94469,43.407,0,36.3749,0,1.456,22.3196,15.1424,0,0
Scrn2,ENSMUSG00000020877.11,6.88207,7.37911,31.3411,9.36349,10.9064,5.31791,4.94831,13.8139,8.92152,11.6146,5.32107,2.37759,13.8139
Scrn3,ENSMUSG00000008226.14,25.3913,7.99213,17.1902,10.6756,22.6336,14.0141,16.1733,6.15743,9.98386,8.83954,10.2782,12.8485,6.15743
Scrt1,ENSMUSG00000048385.9,32.0875,0,0,0,0,0,0,0,0,2.97708,0.036614,0,0
Scrt2,ENSMUSG00000060257.2,0.022303,0,0,0,0,0,0,0,0,4.72322,0.301435,0,0
Sct,ENSMUSG00000038580.13,0.415334,0,0,0,0,0,0,0,0,36.9865,0.390264,0,0
Sctr,ENSMUSG00000026387.15,0,0,0,0,0,0,0,0,0,3.86064,0.043307,0,0
Scube1,ENSMUSG00000016763.15,0.376882,0.020773,0,0,0,0,0,0,0.02438,0,0.500789,0,0
Scube2,ENSMUSG00000007279.14,0,0.091633,0.103509,0,0.022348,0,0.025326,0,0,0.059367,0.026269,0,0
Scube3,ENSMUSG00000038677.14,0,3.6429,10.2923,0,2.073,0,32.3177,0,0.01026,0.245205,12.7325,0,0
Scx,ENSMUSG00000034161.8,0.268428,0.088895,57.1691,0.142663,0,0,0.797589,0.319648,0.079097,0.309746,0.164977,0,0.319648
Scyl1,ENSMUSG00000024941.9,43.0615,69.9721,97.6782,81.4374,46.1366,23.4033,68.4285,35.0163,61.3294,18.1577,34.4044,42.6794,35.0163
Scyl2,ENSMUSG00000069539.11,16.6692,14.0945,32.8817,28.3859,29.7285,15.9276,31.9591,27.686,17.603,31.2686,15.7456,14.8872,27.686
Scyl3,ENSMUSG00000026584.14,9.76229,5.62669,10.2281,8.64345,11.4374,11.8862,6.71917,18.1342,7.84725,9.60358,4.64248,12.6495,18.1342
Sdad1,ENSMUSG00000029415.4,30.1528,13.7987,30.9126,26.792,18.446,55.4046,24.3782,32.2731,19.7869,35.5755,41.4015,7.7197,32.2731
Sdc1,ENSMUSG00000020592.14,19.8427,93.2902,54.2897,92.4388,24.4562,7.49794,39.9532,0.038165,95.0595,25.1971,15.0578,0.325077,0.038165
Sdc2,ENSMUSG00000022261.6,4.11539,205.929,61.1001,13.3862,22.7458,0,42.605,0,67.7714,0,14.3548,10.604,0
Sdc3,ENSMUSG00000025743.14,0.644617,2.91576,1.77842,0.465079,9.99134,0,44.6209,0.034078,0.014321,23.997,0.502139,326.215,0.034078
Sdc4,ENSMUSG00000017009.3,19.2125,124.938,167.778,102.735,28.4903,0,178.713,0.035719,135.762,0.79378,72.4586,142.323,0.035719
Sdcbp,ENSMUSG00000028249.15,93.6648,131.52,172.454,204.969,446.218,150.99,156.984,222.095,90.0933,155.84,50.7327,360.981,222.095
Sdcbp2,ENSMUSG00000027456.8,0.915527,0.205056,0.142792,1.35092,0.36991,2.14031,0.448419,0.862751,0.960435,14.7564,2.00904,3.84933,0.862751
Sdccag8,ENSMUSG00000026504.17,18.2342,10.2048,12.2353,6.62359,14.3461,6.2108,12.1241,12.1878,21.3558,11.3843,4.21617,10.397,12.1878
Sde2,ENSMUSG00000038806.7,27.7534,20.8895,55.8795,26.1605,29.2104,28.8466,20.186,40.7117,32.4421,56.6279,29.0418,20.1468,40.7117
Sdf2,ENSMUSG00000002064.10,29.4064,96.2708,94.2612,50.7155,43.6096,44.722,38.0102,51.4565,79.6325,40.9664,156.586,55.805,51.4565
Sdf2l1,ENSMUSG00000022769.9,52.4421,79.8231,61.7884,39.4205,44.9492,181.575,22.6681,119.766,36.8376,27.6949,21.2092,82.2345,119.766
Sdf4,ENSMUSG00000029076.14,134.92,167.892,139.57,77.5483,137.635,335.054,216.208,144.24,144.971,200.149,51.0581,149.285,144.24
Sdha,ENSMUSG00000021577.14,253.213,123.921,122.32,116.082,119.059,258.593,203.658,126.332,138.676,98.924,106.309,99.2037,126.332
Sdhaf1,ENSMUSG00000074211.4,15.3941,4.64665,7.62749,10.0364,7.42515,9.86224,5.02155,9.79101,4.06525,7.5469,4.34852,4.6034,9.79101
Sdhaf2,ENSMUSG00000024668.8,12.7517,18.7392,14.1629,22.8741,26.2519,20.0509,16.1771,22.9519,10.6847,4.86317,16.5907,15.7436,22.9519
Sdhaf3,ENSMUSG00000042505.6,3.63131,2.41146,1.88205,2.92756,7.73426,3.24092,2.03844,1.19667,3.03959,5.04615,2.25899,3.32734,1.19667
